"variable","activity","subject","average"
"5566","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",16,-0.535799234509804
"5567","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",17,-0.474055998333333
"5568","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",18,-0.466043113965517
"5569","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",19,-0.364347950525
"5570","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",20,-0.55340726627451
"5571","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",21,-0.297830831408511
"5572","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",22,-0.270497675785714
"5573","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",23,-0.357319836562745
"5574","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",24,-0.508876718135593
"5575","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",25,-0.601971415384615
"5576","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",26,-0.477676635818182
"5577","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",27,-0.372671804901961
"5578","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",28,-0.362750971627451
"5579","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",29,-0.444248720204082
"5580","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",30,-0.536743839846154
"5581","fBodyAccJerk-meanFreq()-Z","LAYING",1,0.02438794528
"5582","fBodyAccJerk-meanFreq()-Z","LAYING",2,0.190558218145833
"5583","fBodyAccJerk-meanFreq()-Z","LAYING",3,0.0448196905903226
"5584","fBodyAccJerk-meanFreq()-Z","LAYING",4,0.0770211165
"5585","fBodyAccJerk-meanFreq()-Z","LAYING",5,0.0916938788480769
"5586","fBodyAccJerk-meanFreq()-Z","LAYING",6,0.0784684032122807
"5587","fBodyAccJerk-meanFreq()-Z","LAYING",7,0.0945605852
"5588","fBodyAccJerk-meanFreq()-Z","LAYING",8,0.120248739635185
"5589","fBodyAccJerk-meanFreq()-Z","LAYING",9,-0.094374360132
"5590","fBodyAccJerk-meanFreq()-Z","LAYING",10,0.146112721943103
"5591","fBodyAccJerk-meanFreq()-Z","LAYING",11,0.0300169449866667
"5592","fBodyAccJerk-meanFreq()-Z","LAYING",12,0.0239504464626667
"5593","fBodyAccJerk-meanFreq()-Z","LAYING",13,0.0584183074479032
"5594","fBodyAccJerk-meanFreq()-Z","LAYING",14,-0.0887922483196078
"5595","fBodyAccJerk-meanFreq()-Z","LAYING",15,0.00103397312222222
"5596","fBodyAccJerk-meanFreq()-Z","LAYING",16,0.0652078600842857
"5597","fBodyAccJerk-meanFreq()-Z","LAYING",17,0.0265752327492958
"5598","fBodyAccJerk-meanFreq()-Z","LAYING",18,0.166856209441538
"5599","fBodyAccJerk-meanFreq()-Z","LAYING",19,0.117028928487952
"5600","fBodyAccJerk-meanFreq()-Z","LAYING",20,0.0284929205607353
"5601","fBodyAccJerk-meanFreq()-Z","LAYING",21,0.043929421471
"5602","fBodyAccJerk-meanFreq()-Z","LAYING",22,0.0415523452236111
"5603","fBodyAccJerk-meanFreq()-Z","LAYING",23,0.230107945944444
"5604","fBodyAccJerk-meanFreq()-Z","LAYING",24,0.0862692032513889
"5605","fBodyAccJerk-meanFreq()-Z","LAYING",25,-0.109253586720137
"5606","fBodyAccJerk-meanFreq()-Z","LAYING",26,0.148820983839737
"5607","fBodyAccJerk-meanFreq()-Z","LAYING",27,0.148092918859459
"5608","fBodyAccJerk-meanFreq()-Z","LAYING",28,0.038219081345
"5609","fBodyAccJerk-meanFreq()-Z","LAYING",29,0.165235128105797
"5610","fBodyAccJerk-meanFreq()-Z","LAYING",30,0.0650536847772571
"5611","fBodyAccJerk-meanFreq()-Z","SITTING",1,0.0923920032553192
"5612","fBodyAccJerk-meanFreq()-Z","SITTING",2,0.0929030630369565
"5613","fBodyAccJerk-meanFreq()-Z","SITTING",3,-0.0437473433390385
"5614","fBodyAccJerk-meanFreq()-Z","SITTING",4,0.012245576986
"5615","fBodyAccJerk-meanFreq()-Z","SITTING",5,-0.0644960732795455
"5616","fBodyAccJerk-meanFreq()-Z","SITTING",6,-0.0913484667963636
"5617","fBodyAccJerk-meanFreq()-Z","SITTING",7,-0.0857527580416667
"5618","fBodyAccJerk-meanFreq()-Z","SITTING",8,0.00883768081521739
"5619","fBodyAccJerk-meanFreq()-Z","SITTING",9,-0.267665734806
"5620","fBodyAccJerk-meanFreq()-Z","SITTING",10,0.117530736503704
"5621","fBodyAccJerk-meanFreq()-Z","SITTING",11,0.0755982625849057
"5622","fBodyAccJerk-meanFreq()-Z","SITTING",12,-0.0568306535470588
"5623","fBodyAccJerk-meanFreq()-Z","SITTING",13,0.0921106028122449
"5624","fBodyAccJerk-meanFreq()-Z","SITTING",14,-0.149511316833333
"5625","fBodyAccJerk-meanFreq()-Z","SITTING",15,0.039756001679661
"5626","fBodyAccJerk-meanFreq()-Z","SITTING",16,0.0110173707550725
"5627","fBodyAccJerk-meanFreq()-Z","SITTING",17,0.099508166859375
"5628","fBodyAccJerk-meanFreq()-Z","SITTING",18,0.0437438879403509
"5629","fBodyAccJerk-meanFreq()-Z","SITTING",19,0.0185381853307808
"5630","fBodyAccJerk-meanFreq()-Z","SITTING",20,-0.0831229746409091
"5631","fBodyAccJerk-meanFreq()-Z","SITTING",21,0.0250360370447059
"5632","fBodyAccJerk-meanFreq()-Z","SITTING",22,-0.0355355531241935
"5633","fBodyAccJerk-meanFreq()-Z","SITTING",23,0.0323132713205882
"5634","fBodyAccJerk-meanFreq()-Z","SITTING",24,-0.00446178350882353
"5635","fBodyAccJerk-meanFreq()-Z","SITTING",25,0.0587166219230769
"5636","fBodyAccJerk-meanFreq()-Z","SITTING",26,0.0548784456073077
"5637","fBodyAccJerk-meanFreq()-Z","SITTING",27,0.03477278444
"5638","fBodyAccJerk-meanFreq()-Z","SITTING",28,-0.0896276806138889
"5639","fBodyAccJerk-meanFreq()-Z","SITTING",29,0.11719232372
"5640","fBodyAccJerk-meanFreq()-Z","SITTING",30,-0.021487476616129
"5641","fBodyAccJerk-meanFreq()-Z","STANDING",1,0.138581478749057
"5642","fBodyAccJerk-meanFreq()-Z","STANDING",2,0.0396498183462963
"5643","fBodyAccJerk-meanFreq()-Z","STANDING",3,-0.112367641836066
"5644","fBodyAccJerk-meanFreq()-Z","STANDING",4,0.0711056632839286
"5645","fBodyAccJerk-meanFreq()-Z","STANDING",5,-0.0333637020357143
"5646","fBodyAccJerk-meanFreq()-Z","STANDING",6,-0.0715339890175439
"5647","fBodyAccJerk-meanFreq()-Z","STANDING",7,-0.0891602062907547
"5648","fBodyAccJerk-meanFreq()-Z","STANDING",8,0.0692831244296296
"5649","fBodyAccJerk-meanFreq()-Z","STANDING",9,-0.128067958244444
"5650","fBodyAccJerk-meanFreq()-Z","STANDING",10,0.00562873853409091
"5651","fBodyAccJerk-meanFreq()-Z","STANDING",11,0.120740566368085
"5652","fBodyAccJerk-meanFreq()-Z","STANDING",12,0.0113820599131148
"5653","fBodyAccJerk-meanFreq()-Z","STANDING",13,0.106886230594386
"5654","fBodyAccJerk-meanFreq()-Z","STANDING",14,-0.0690826053566667
"5655","fBodyAccJerk-meanFreq()-Z","STANDING",15,0.0650475083622642
"5656","fBodyAccJerk-meanFreq()-Z","STANDING",16,-0.00527777880897436
"5657","fBodyAccJerk-meanFreq()-Z","STANDING",17,0.0847226210125641
"5658","fBodyAccJerk-meanFreq()-Z","STANDING",18,0.00408966055068493
"5659","fBodyAccJerk-meanFreq()-Z","STANDING",19,0.0286308635315068
"5660","fBodyAccJerk-meanFreq()-Z","STANDING",20,-0.0782931602976712
"5661","fBodyAccJerk-meanFreq()-Z","STANDING",21,-0.0494048593741573
"5662","fBodyAccJerk-meanFreq()-Z","STANDING",22,-0.0266151295539683
"5663","fBodyAccJerk-meanFreq()-Z","STANDING",23,-0.0988283243558824
"5664","fBodyAccJerk-meanFreq()-Z","STANDING",24,0.081477374984058
"5665","fBodyAccJerk-meanFreq()-Z","STANDING",25,0.0868078890175676
"5666","fBodyAccJerk-meanFreq()-Z","STANDING",26,0.0492957974902703
"5667","fBodyAccJerk-meanFreq()-Z","STANDING",27,0.055479501535
"5668","fBodyAccJerk-meanFreq()-Z","STANDING",28,-0.119606462673418
"5669","fBodyAccJerk-meanFreq()-Z","STANDING",29,0.148596745
"5670","fBodyAccJerk-meanFreq()-Z","STANDING",30,-0.0606641528305085
"5671","fBodyAccJerk-meanFreq()-Z","WALKING",1,-0.185530281244211
"5672","fBodyAccJerk-meanFreq()-Z","WALKING",2,-0.254846438755932
"5673","fBodyAccJerk-meanFreq()-Z","WALKING",3,-0.346946648103448
"5674","fBodyAccJerk-meanFreq()-Z","WALKING",4,-0.325737503675
"5675","fBodyAccJerk-meanFreq()-Z","WALKING",5,-0.3441509245
"5676","fBodyAccJerk-meanFreq()-Z","WALKING",6,-0.104129449033509
"5677","fBodyAccJerk-meanFreq()-Z","WALKING",7,-0.244831719878947
"5678","fBodyAccJerk-meanFreq()-Z","WALKING",8,-0.2474853992125
"5679","fBodyAccJerk-meanFreq()-Z","WALKING",9,-0.366570477826923
"5680","fBodyAccJerk-meanFreq()-Z","WALKING",10,0.0557990906603774
"5681","fBodyAccJerk-meanFreq()-Z","WALKING",11,-0.0923919508661017
"5682","fBodyAccJerk-meanFreq()-Z","WALKING",12,-0.18200755164
"5683","fBodyAccJerk-meanFreq()-Z","WALKING",13,-0.204509715375614
"5684","fBodyAccJerk-meanFreq()-Z","WALKING",14,-0.323114421728814
"5685","fBodyAccJerk-meanFreq()-Z","WALKING",15,-0.186832027011111
"5686","fBodyAccJerk-meanFreq()-Z","WALKING",16,-0.453928997882353
"5687","fBodyAccJerk-meanFreq()-Z","WALKING",17,-0.446731876721311
"5688","fBodyAccJerk-meanFreq()-Z","WALKING",18,-0.206330044373214
"5689","fBodyAccJerk-meanFreq()-Z","WALKING",19,-0.0054044236
"5690","fBodyAccJerk-meanFreq()-Z","WALKING",20,-0.152723042398039
"5691","fBodyAccJerk-meanFreq()-Z","WALKING",21,-0.296175012211538
"5692","fBodyAccJerk-meanFreq()-Z","WALKING",22,-0.00391608825652174
"5693","fBodyAccJerk-meanFreq()-Z","WALKING",23,-0.366737656932203
"5694","fBodyAccJerk-meanFreq()-Z","WALKING",24,-0.400928133965517
"5695","fBodyAccJerk-meanFreq()-Z","WALKING",25,-0.463291946486486
"5696","fBodyAccJerk-meanFreq()-Z","WALKING",26,-0.245889004932203
"5697","fBodyAccJerk-meanFreq()-Z","WALKING",27,-0.199017301947368
"5698","fBodyAccJerk-meanFreq()-Z","WALKING",28,-0.301043747996296
"5699","fBodyAccJerk-meanFreq()-Z","WALKING",29,0.00648587851509434
"5700","fBodyAccJerk-meanFreq()-Z","WALKING",30,-0.201229692864615
"5701","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",1,0.00937223889183673
"5702","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",2,-0.234703932446809
"5703","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",3,-0.274421716
"5704","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",4,-0.169702261222222
"5705","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",5,-0.303523360659574
"5706","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",6,-0.0348254245729167
"5707","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",7,-0.382024151510638
"5708","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",8,-0.180391338523684
"5709","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",9,-0.330318261928571
"5710","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",10,0.0189821663447368
"5711","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",11,-0.244414661282609
"5712","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",12,-0.0985623112521739
"5713","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",13,-0.304013848034043
"5714","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",14,-0.295300085844444
"5715","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",15,-0.117402352561905
"5716","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",16,-0.376637686702128
"5717","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",17,-0.452939005217391
"5718","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",18,-0.313077962145455
"5719","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",19,-0.116947001820513
"5720","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",20,-0.480248953555556
"5721","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",21,-0.304566054624444
"5722","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",22,-0.198861107138889
"5723","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",23,-0.179004310844444
"5724","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",24,-0.297520697545455
"5725","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",25,-0.423798006068966
"5726","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",26,-0.3450157917
"5727","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",27,-0.20334131025
"5728","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",28,-0.073632510748913
"5729","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",29,-0.135910897154167
"5730","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",30,-0.168340698203226
"5731","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",1,-0.551104284150943
"5732","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",2,-0.374218484791667
"5733","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",3,-0.442664136271186
"5734","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",4,-0.319649297096154
"5735","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",5,-0.339640932702128
"5736","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",6,-0.401683801941176
"5737","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",7,-0.62755547372549
"5738","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",8,-0.368783012195122
"5739","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",9,-0.547022216326531
"5740","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",10,-0.328583308468085
"5741","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",11,-0.482497119833333
"5742","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",12,-0.323446377115385
"5743","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",13,-0.504002904418182
"5744","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",14,-0.52152949537037
"5745","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",15,-0.313514801541667
"5746","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",16,-0.519560112156863
"5747","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",17,-0.552822976041667
"5748","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",18,-0.512443088275862
"5749","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",19,-0.187567271425
"5750","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",20,-0.448063672745098
"5751","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",21,-0.395904943744681
"5752","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",22,-0.161561379016667
"5753","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",23,-0.443171315294118
"5754","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",24,-0.426530074576271
"5755","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",25,-0.612389227538462
"5756","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",26,-0.378521914981818
"5757","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",27,-0.454277803078431
"5758","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",28,-0.30720151845098
"5759","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",29,-0.514054756122449
"5760","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",30,-0.626167597384615
"5761","fBodyGyro-mean()-X","LAYING",1,-0.850249174586
"5762","fBodyGyro-mean()-X","LAYING",2,-0.9864311425
"5763","fBodyGyro-mean()-X","LAYING",3,-0.970167262903226
"5764","fBodyGyro-mean()-X","LAYING",4,-0.967203736481482
"5765","fBodyGyro-mean()-X","LAYING",5,-0.975797491730769
"5766","fBodyGyro-mean()-X","LAYING",6,-0.935439769649123
"5767","fBodyGyro-mean()-X","LAYING",7,-0.953684547692308
"5768","fBodyGyro-mean()-X","LAYING",8,-0.957903886111111
"5769","fBodyGyro-mean()-X","LAYING",9,-0.930297921
"5770","fBodyGyro-mean()-X","LAYING",10,-0.953793912068965
"5771","fBodyGyro-mean()-X","LAYING",11,-0.97618747122807
"5772","fBodyGyro-mean()-X","LAYING",12,-0.9566538865
"5773","fBodyGyro-mean()-X","LAYING",13,-0.96946349
"5774","fBodyGyro-mean()-X","LAYING",14,-0.949959040588235
"5775","fBodyGyro-mean()-X","LAYING",15,-0.955413596111111
"5776","fBodyGyro-mean()-X","LAYING",16,-0.975892407428571
"5777","fBodyGyro-mean()-X","LAYING",17,-0.971949211126761
"5778","fBodyGyro-mean()-X","LAYING",18,-0.992436927692308
"5779","fBodyGyro-mean()-X","LAYING",19,-0.974196217590361
"5780","fBodyGyro-mean()-X","LAYING",20,-0.982619403529412
"5781","fBodyGyro-mean()-X","LAYING",21,-0.973410473
"5782","fBodyGyro-mean()-X","LAYING",22,-0.95336692
"5783","fBodyGyro-mean()-X","LAYING",23,-0.979676078055556
"5784","fBodyGyro-mean()-X","LAYING",24,-0.976570564027778
"5785","fBodyGyro-mean()-X","LAYING",25,-0.890517539315068
"5786","fBodyGyro-mean()-X","LAYING",26,-0.988386324868421
"5787","fBodyGyro-mean()-X","LAYING",27,-0.987028539054054
"5788","fBodyGyro-mean()-X","LAYING",28,-0.946804234625
"5789","fBodyGyro-mean()-X","LAYING",29,-0.99312260884058
"5790","fBodyGyro-mean()-X","LAYING",30,-0.971789052714286
"5791","fBodyGyro-mean()-X","SITTING",1,-0.976161464042553
"5792","fBodyGyro-mean()-X","SITTING",2,-0.982621389565217
"5793","fBodyGyro-mean()-X","SITTING",3,-0.957550637692308
"5794","fBodyGyro-mean()-X","SITTING",4,-0.9605896358
"5795","fBodyGyro-mean()-X","SITTING",5,-0.957117251818182
"5796","fBodyGyro-mean()-X","SITTING",6,-0.939671400545455
"5797","fBodyGyro-mean()-X","SITTING",7,-0.9436317575
"5798","fBodyGyro-mean()-X","SITTING",8,-0.982200309782609
"5799","fBodyGyro-mean()-X","SITTING",9,-0.950315237
"5800","fBodyGyro-mean()-X","SITTING",10,-0.986477363333333
"5801","fBodyGyro-mean()-X","SITTING",11,-0.985106875471698
"5802","fBodyGyro-mean()-X","SITTING",12,-0.968528985294118
"5803","fBodyGyro-mean()-X","SITTING",13,-0.983218202857143
"5804","fBodyGyro-mean()-X","SITTING",14,-0.978577117592593
"5805","fBodyGyro-mean()-X","SITTING",15,-0.986152580338983
"5806","fBodyGyro-mean()-X","SITTING",16,-0.978632856956522
"5807","fBodyGyro-mean()-X","SITTING",17,-0.98841106765625
"5808","fBodyGyro-mean()-X","SITTING",18,-0.989961500350877
"5809","fBodyGyro-mean()-X","SITTING",19,-0.981743664931507
"5810","fBodyGyro-mean()-X","SITTING",20,-0.969913284393939
"5811","fBodyGyro-mean()-X","SITTING",21,-0.984893559764706
"5812","fBodyGyro-mean()-X","SITTING",22,-0.977266731129032
"5813","fBodyGyro-mean()-X","SITTING",23,-0.977149986617647
"5814","fBodyGyro-mean()-X","SITTING",24,-0.985676523823529
"5815","fBodyGyro-mean()-X","SITTING",25,-0.988002552461538
"5816","fBodyGyro-mean()-X","SITTING",26,-0.990144882307692
"5817","fBodyGyro-mean()-X","SITTING",27,-0.987207904714286
"5818","fBodyGyro-mean()-X","SITTING",28,-0.973724326388889
"5819","fBodyGyro-mean()-X","SITTING",29,-0.988393569
"5820","fBodyGyro-mean()-X","SITTING",30,-0.987034626451613
"5821","fBodyGyro-mean()-X","STANDING",1,-0.986386786037736
"5822","fBodyGyro-mean()-X","STANDING",2,-0.967037112037037
"5823","fBodyGyro-mean()-X","STANDING",3,-0.901282267540984
"5824","fBodyGyro-mean()-X","STANDING",4,-0.905464161964286
"5825","fBodyGyro-mean()-X","STANDING",5,-0.909661802321429
"5826","fBodyGyro-mean()-X","STANDING",6,-0.931612384385965
"5827","fBodyGyro-mean()-X","STANDING",7,-0.938121637735849
"5828","fBodyGyro-mean()-X","STANDING",8,-0.969677435925926
"5829","fBodyGyro-mean()-X","STANDING",9,-0.916974437555556
"5830","fBodyGyro-mean()-X","STANDING",10,-0.924005912954545
"5831","fBodyGyro-mean()-X","STANDING",11,-0.978301717234043
"5832","fBodyGyro-mean()-X","STANDING",12,-0.890292711147541
"5833","fBodyGyro-mean()-X","STANDING",13,-0.957154108421053
"5834","fBodyGyro-mean()-X","STANDING",14,-0.957111767
"5835","fBodyGyro-mean()-X","STANDING",15,-0.950380286226415
"5836","fBodyGyro-mean()-X","STANDING",16,-0.973157351666667
"5837","fBodyGyro-mean()-X","STANDING",17,-0.980696264102564
"5838","fBodyGyro-mean()-X","STANDING",18,-0.964428926438356
"5839","fBodyGyro-mean()-X","STANDING",19,-0.947865639178082
"5840","fBodyGyro-mean()-X","STANDING",20,-0.881019424794521
"5841","fBodyGyro-mean()-X","STANDING",21,-0.956989964269663
"5842","fBodyGyro-mean()-X","STANDING",22,-0.917018098571429
"5843","fBodyGyro-mean()-X","STANDING",23,-0.947510436323529
"5844","fBodyGyro-mean()-X","STANDING",24,-0.958540187246377
"5845","fBodyGyro-mean()-X","STANDING",25,-0.96807852527027
"5846","fBodyGyro-mean()-X","STANDING",26,-0.969364268513514
"5847","fBodyGyro-mean()-X","STANDING",27,-0.970149628875
"5848","fBodyGyro-mean()-X","STANDING",28,-0.880426103164557
"5849","fBodyGyro-mean()-X","STANDING",29,-0.974485449538462
"5850","fBodyGyro-mean()-X","STANDING",30,-0.915742855084746
"5851","fBodyGyro-mean()-X","WALKING",1,-0.339032197115789
"5852","fBodyGyro-mean()-X","WALKING",2,-0.429713536101695
"5853","fBodyGyro-mean()-X","WALKING",3,-0.437845763793103
"5854","fBodyGyro-mean()-X","WALKING",4,-0.373384540666667
"5855","fBodyGyro-mean()-X","WALKING",5,-0.372668749642857
"5856","fBodyGyro-mean()-X","WALKING",6,-0.239650710533333
"5857","fBodyGyro-mean()-X","WALKING",7,-0.318395104666667
"5858","fBodyGyro-mean()-X","WALKING",8,-0.102063053808333
"5859","fBodyGyro-mean()-X","WALKING",9,-0.383676120961538
"5860","fBodyGyro-mean()-X","WALKING",10,-0.277913780754717
"5861","fBodyGyro-mean()-X","WALKING",11,-0.514753307627119
"5862","fBodyGyro-mean()-X","WALKING",12,-0.4019759318
"5863","fBodyGyro-mean()-X","WALKING",13,-0.192856474047368
"5864","fBodyGyro-mean()-X","WALKING",14,-0.508595851864407
"5865","fBodyGyro-mean()-X","WALKING",15,-0.253399360296296
"5866","fBodyGyro-mean()-X","WALKING",16,-0.59574648627451
"5867","fBodyGyro-mean()-X","WALKING",17,-0.40771670852459
"5868","fBodyGyro-mean()-X","WALKING",18,-0.609673434464286
"5869","fBodyGyro-mean()-X","WALKING",19,0.228142361865385
"5870","fBodyGyro-mean()-X","WALKING",20,-0.0936248686019608
"5871","fBodyGyro-mean()-X","WALKING",21,-0.246657382884615
"5872","fBodyGyro-mean()-X","WALKING",22,-0.144648652152174
"5873","fBodyGyro-mean()-X","WALKING",23,-0.337619203050847
"5874","fBodyGyro-mean()-X","WALKING",24,-0.468295081206897
"5875","fBodyGyro-mean()-X","WALKING",25,-0.411909719594595
"5876","fBodyGyro-mean()-X","WALKING",26,-0.368112905762712
"5877","fBodyGyro-mean()-X","WALKING",27,-0.498017935263158
"5878","fBodyGyro-mean()-X","WALKING",28,-0.374681071666667
"5879","fBodyGyro-mean()-X","WALKING",29,-0.431490048490566
"5880","fBodyGyro-mean()-X","WALKING",30,-0.374440300461538
"5881","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",1,-0.352449631363265
"5882","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",2,-0.145775970406383
"5883","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",3,-0.129066574295918
"5884","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",4,-0.240298893435556
"5885","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",5,-0.295345101425532
"5886","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",6,0.0633716052854167
"5887","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",7,-0.33930147
"5888","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",8,-0.130740445236842
"5889","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",9,-0.325042890904762
"5890","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",10,-0.214350280079211
"5891","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",11,-0.318777012804348
"5892","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",12,-0.178856167345652
"5893","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",13,-0.319677124659574
"5894","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",14,-0.295315541666667
"5895","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",15,-0.22735956545
"5896","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",16,-0.420844008625532
"5897","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",17,-0.316412962967391
"5898","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",18,-0.489232274509091
"5899","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",19,0.474962448333333
"5900","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",20,-0.0629572600911111
"5901","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",21,-0.366748752888889
"5902","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",22,-0.0954349339722222
"5903","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",23,-0.214730713222222
"5904","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",24,-0.272469211854545
"5905","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",25,-0.217799723931034
"5906","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",26,-0.12591815458
"5907","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",27,-0.2966286115
"5908","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",28,-0.0299969963043478
"5909","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",29,-0.18941800145
"5910","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",30,-0.263061628069355
"5911","fBodyGyro-mean()-X","WALKING_UPSTAIRS",1,-0.492611667924528
